"landtype","spp","DOMName","poolID","amountAtT0"
379,"LARI.LAR","Slow_B",7,0
379,"LARI.LAR","Sng_Stem",8,0
379,"LARI.LAR","Sng_Oth",9,0
379,"LARI.LAR","Extra",10,0
28,"PICE.GLA","VF_A",1,8
28,"PICE.GLA","VF_B",2,2
28,"PICE.GLA","Fast_A",3,25
28,"PICE.GLA","Fast_B",4,5
28,"PICE.GLA","MED",5,105
28,"PICE.GLA","Slow_A",6,276
28,"PICE.GLA","Slow_B",7,706
28,"PICE.GLA","Sng_Stem",8,44
28,"PICE.GLA","Sng_Oth",9,6
28,"PICE.GLA","Extra",10,0
29,"PICE.GLA","VF_A",1,10
29,"PICE.GLA","VF_B",2,2
29,"PICE.GLA","Fast_A",3,23
29,"PICE.GLA","Fast_B",4,3
29,"PICE.GLA","MED",5,64
29,"PICE.GLA","Slow_A",6,181
29,"PICE.GLA","Slow_B",7,441
29,"PICE.GLA","Sng_Stem",8,30
29,"PICE.GLA","Sng_Oth",9,10
29,"PICE.GLA","Extra",10,0
130,"PICE.GLA","VF_A",1,11
130,"PICE.GLA","VF_B",2,1
130,"PICE.GLA","Fast_A",3,31
130,"PICE.GLA","Fast_B",4,3
130,"PICE.GLA","MED",5,94
130,"PICE.GLA","Slow_A",6,217
130,"PICE.GLA","Slow_B",7,496
130,"PICE.GLA","Sng_Stem",8,42
130,"PICE.GLA","Sng_Oth",9,10
130,"PICE.GLA","Extra",10,0
131,"PICE.GLA","VF_A",1,17
131,"PICE.GLA","VF_B",2,2
131,"PICE.GLA","Fast_A",3,52
131,"PICE.GLA","Fast_B",4,4
131,"PICE.GLA","MED",5,155
131,"PICE.GLA","Slow_A",6,348
131,"PICE.GLA","Slow_B",7,775
131,"PICE.GLA","Sng_Stem",8,67
131,"PICE.GLA","Sng_Oth",9,17
131,"PICE.GLA","Extra",10,0
132,"PICE.GLA","VF_A",1,12
132,"PICE.GLA","VF_B",2,1
132,"PICE.GLA","Fast_A",3,49
132,"PICE.GLA","Fast_B",4,3
132,"PICE.GLA","MED",5,216
132,"PICE.GLA","Slow_A",6,400
132,"PICE.GLA","Slow_B",7,883
132,"PICE.GLA","Sng_Stem",8,93
132,"PICE.GLA","Sng_Oth",9,13
132,"PICE.GLA","Extra",10,0
133,"PICE.GLA","VF_A",1,25
133,"PICE.GLA","VF_B",2,8
133,"PICE.GLA","Fast_A",3,51
133,"PICE.GLA","Fast_B",4,15
133,"PICE.GLA","MED",5,269
133,"PICE.GLA","Slow_A",6,628
133,"PICE.GLA","Slow_B",7,1639
133,"PICE.GLA","Sng_Stem",8,104
133,"PICE.GLA","Sng_Oth",9,10
133,"PICE.GLA","Extra",10,0
134,"PICE.GLA","VF_A",1,27
134,"PICE.GLA","VF_B",2,7
134,"PICE.GLA","Fast_A",3,55
134,"PICE.GLA","Fast_B",4,12
134,"PICE.GLA","MED",5,233
134,"PICE.GLA","Slow_A",6,543
134,"PICE.GLA","Slow_B",7,1375
134,"PICE.GLA","Sng_Stem",8,91
134,"PICE.GLA","Sng_Oth",9,14
134,"PICE.GLA","Extra",10,0
135,"PICE.GLA","VF_A",1,28
135,"PICE.GLA","VF_B",2,8
135,"PICE.GLA","Fast_A",3,61
135,"PICE.GLA","Fast_B",4,15
135,"PICE.GLA","MED",5,286
135,"PICE.GLA","Slow_A",6,670
135,"PICE.GLA","Slow_B",7,1707
135,"PICE.GLA","Sng_Stem",8,106
135,"PICE.GLA","Sng_Oth",9,12
135,"PICE.GLA","Extra",10,0
136,"PICE.GLA","VF_A",1,20
136,"PICE.GLA","VF_B",2,3
136,"PICE.GLA","Fast_A",3,48
136,"PICE.GLA","Fast_B",4,7
136,"PICE.GLA","MED",5,156
136,"PICE.GLA","Slow_A",6,387
136,"PICE.GLA","Slow_B",7,937
136,"PICE.GLA","Sng_Stem",8,63
136,"PICE.GLA","Sng_Oth",9,15
136,"PICE.GLA","Extra",10,0
137,"PICE.GLA","VF_A",1,24
137,"PICE.GLA","VF_B",2,4
137,"PICE.GLA","Fast_A",3,69
137,"PICE.GLA","Fast_B",4,8
137,"PICE.GLA","MED",5,213
137,"PICE.GLA","Slow_A",6,524
137,"PICE.GLA","Slow_B",7,1232
137,"PICE.GLA","Sng_Stem",8,85
137,"PICE.GLA","Sng_Oth",9,21
137,"PICE.GLA","Extra",10,0
217,"PICE.GLA","VF_A",1,29
217,"PICE.GLA","VF_B",2,6
217,"PICE.GLA","Fast_A",3,66
217,"PICE.GLA","Fast_B",4,12
217,"PICE.GLA","MED",5,358
217,"PICE.GLA","Slow_A",6,720
217,"PICE.GLA","Slow_B",7,1759
217,"PICE.GLA","Sng_Stem",8,120
217,"PICE.GLA","Sng_Oth",9,12
217,"PICE.GLA","Extra",10,0
218,"PICE.GLA","VF_A",1,25
218,"PICE.GLA","VF_B",2,5
218,"PICE.GLA","Fast_A",3,61
218,"PICE.GLA","Fast_B",4,13
218,"PICE.GLA","MED",5,402
218,"PICE.GLA","Slow_A",6,743
218,"PICE.GLA","Slow_B",7,1816
218,"PICE.GLA","Sng_Stem",8,131
218,"PICE.GLA","Sng_Oth",9,8
218,"PICE.GLA","Extra",10,0
219,"PICE.GLA","VF_A",1,24
219,"PICE.GLA","VF_B",2,5
219,"PICE.GLA","Fast_A",3,56
219,"PICE.GLA","Fast_B",4,12
219,"PICE.GLA","MED",5,362
219,"PICE.GLA","Slow_A",6,671
219,"PICE.GLA","Slow_B",7,1659
219,"PICE.GLA","Sng_Stem",8,117
219,"PICE.GLA","Sng_Oth",9,8
219,"PICE.GLA","Extra",10,0
220,"PICE.GLA","VF_A",1,19
220,"PICE.GLA","VF_B",2,4
220,"PICE.GLA","Fast_A",3,37
220,"PICE.GLA","Fast_B",4,9
220,"PICE.GLA","MED",5,274
220,"PICE.GLA","Slow_A",6,514
220,"PICE.GLA","Slow_B",7,1288
220,"PICE.GLA","Sng_Stem",8,82
220,"PICE.GLA","Sng_Oth",9,6
220,"PICE.GLA","Extra",10,0
221,"PICE.GLA","VF_A",1,29
221,"PICE.GLA","VF_B",2,6
221,"PICE.GLA","Fast_A",3,61
221,"PICE.GLA","Fast_B",4,11
221,"PICE.GLA","MED",5,323
221,"PICE.GLA","Slow_A",6,636
221,"PICE.GLA","Slow_B",7,1547
221,"PICE.GLA","Sng_Stem",8,109
221,"PICE.GLA","Sng_Oth",9,17
221,"PICE.GLA","Extra",10,0
222,"PICE.GLA","VF_A",1,21
222,"PICE.GLA","VF_B",2,4
222,"PICE.GLA","Fast_A",3,46
222,"PICE.GLA","Fast_B",4,12
222,"PICE.GLA","MED",5,369
222,"PICE.GLA","Slow_A",6,598
222,"PICE.GLA","Slow_B",7,1470
222,"PICE.GLA","Sng_Stem",8,116
222,"PICE.GLA","Sng_Oth",9,5
222,"PICE.GLA","Extra",10,0
223,"PICE.GLA","VF_A",1,23
223,"PICE.GLA","VF_B",2,4
223,"PICE.GLA","Fast_A",3,54
223,"PICE.GLA","Fast_B",4,12
223,"PICE.GLA","MED",5,422
223,"PICE.GLA","Slow_A",6,669
223,"PICE.GLA","Slow_B",7,1617
223,"PICE.GLA","Sng_Stem",8,138
223,"PICE.GLA","Sng_Oth",9,6
223,"PICE.GLA","Extra",10,0
378,"PICE.GLA","VF_A",1,19
378,"PICE.GLA","VF_B",2,3
378,"PICE.GLA","Fast_A",3,79
378,"PICE.GLA","Fast_B",4,9
378,"PICE.GLA","MED",5,194
378,"PICE.GLA","Slow_A",6,535
378,"PICE.GLA","Slow_B",7,1266
378,"PICE.GLA","Sng_Stem",8,86
378,"PICE.GLA","Sng_Oth",9,20
378,"PICE.GLA","Extra",10,0
379,"PICE.GLA","VF_A",1,22
379,"PICE.GLA","VF_B",2,6
379,"PICE.GLA","Fast_A",3,62
379,"PICE.GLA","Fast_B",4,10
379,"PICE.GLA","MED",5,225
379,"PICE.GLA","Slow_A",6,560
379,"PICE.GLA","Slow_B",7,1398
379,"PICE.GLA","Sng_Stem",8,90
379,"PICE.GLA","Sng_Oth",9,15
379,"PICE.GLA","Extra",10,0
28,"PICE.MAR","VF_A",1,6
28,"PICE.MAR","VF_B",2,2
28,"PICE.MAR","Fast_A",3,10
28,"PICE.MAR","Fast_B",4,3
28,"PICE.MAR","MED",5,30
28,"PICE.MAR","Slow_A",6,126
28,"PICE.MAR","Slow_B",7,364
28,"PICE.MAR","Sng_Stem",8,10
28,"PICE.MAR","Sng_Oth",9,1
28,"PICE.MAR","Extra",10,0
29,"PICE.MAR","VF_A",1,8
29,"PICE.MAR","VF_B",2,2
29,"PICE.MAR","Fast_A",3,17
29,"PICE.MAR","Fast_B",4,3
29,"PICE.MAR","MED",5,36
29,"PICE.MAR","Slow_A",6,138
29,"PICE.MAR","Slow_B",7,370
29,"PICE.MAR","Sng_Stem",8,17
29,"PICE.MAR","Sng_Oth",9,6
29,"PICE.MAR","Extra",10,0
130,"PICE.MAR","VF_A",1,13
130,"PICE.MAR","VF_B",2,4
130,"PICE.MAR","Fast_A",3,23
130,"PICE.MAR","Fast_B",4,5
130,"PICE.MAR","MED",5,34
130,"PICE.MAR","Slow_A",6,150
130,"PICE.MAR","Slow_B",7,403
130,"PICE.MAR","Sng_Stem",8,16
130,"PICE.MAR","Sng_Oth",9,5
130,"PICE.MAR","Extra",10,0
131,"PICE.MAR","VF_A",1,10
131,"PICE.MAR","VF_B",2,3
131,"PICE.MAR","Fast_A",3,17
131,"PICE.MAR","Fast_B",4,5
131,"PICE.MAR","MED",5,28
131,"PICE.MAR","Slow_A",6,143
131,"PICE.MAR","Slow_B",7,413
131,"PICE.MAR","Sng_Stem",8,11
131,"PICE.MAR","Sng_Oth",9,3
131,"PICE.MAR","Extra",10,0
132,"PICE.MAR","VF_A",1,17
132,"PICE.MAR","VF_B",2,5
132,"PICE.MAR","Fast_A",3,33
132,"PICE.MAR","Fast_B",4,6
132,"PICE.MAR","MED",5,56
132,"PICE.MAR","Slow_A",6,212
132,"PICE.MAR","Slow_B",7,562
132,"PICE.MAR","Sng_Stem",8,25
132,"PICE.MAR","Sng_Oth",9,8
132,"PICE.MAR","Extra",10,0
133,"PICE.MAR","VF_A",1,13
133,"PICE.MAR","VF_B",2,4
133,"PICE.MAR","Fast_A",3,27
133,"PICE.MAR","Fast_B",4,7
133,"PICE.MAR","MED",5,72
133,"PICE.MAR","Slow_A",6,248
133,"PICE.MAR","Slow_B",7,667
133,"PICE.MAR","Sng_Stem",8,27
133,"PICE.MAR","Sng_Oth",9,6
133,"PICE.MAR","Extra",10,0
134,"PICE.MAR","VF_A",1,21
134,"PICE.MAR","VF_B",2,6
134,"PICE.MAR","Fast_A",3,35
134,"PICE.MAR","Fast_B",4,9
134,"PICE.MAR","MED",5,84
134,"PICE.MAR","Slow_A",6,288
134,"PICE.MAR","Slow_B",7,777
134,"PICE.MAR","Sng_Stem",8,31
134,"PICE.MAR","Sng_Oth",9,9
134,"PICE.MAR","Extra",10,0
135,"PICE.MAR","VF_A",1,16
135,"PICE.MAR","VF_B",2,5
135,"PICE.MAR","Fast_A",3,31
135,"PICE.MAR","Fast_B",4,8
135,"PICE.MAR","MED",5,77
135,"PICE.MAR","Slow_A",6,258
135,"PICE.MAR","Slow_B",7,692
135,"PICE.MAR","Sng_Stem",8,29
135,"PICE.MAR","Sng_Oth",9,7
135,"PICE.MAR","Extra",10,0
136,"PICE.MAR","VF_A",1,29
136,"PICE.MAR","VF_B",2,8
136,"PICE.MAR","Fast_A",3,40
136,"PICE.MAR","Fast_B",4,10
136,"PICE.MAR","MED",5,81
136,"PICE.MAR","Slow_A",6,294
136,"PICE.MAR","Slow_B",7,800
136,"PICE.MAR","Sng_Stem",8,33
136,"PICE.MAR","Sng_Oth",9,12
136,"PICE.MAR","Extra",10,0
137,"PICE.MAR","VF_A",1,22
137,"PICE.MAR","VF_B",2,6
137,"PICE.MAR","Fast_A",3,46
137,"PICE.MAR","Fast_B",4,10
137,"PICE.MAR","MED",5,95
137,"PICE.MAR","Slow_A",6,325
137,"PICE.MAR","Slow_B",7,837
137,"PICE.MAR","Sng_Stem",8,37
137,"PICE.MAR","Sng_Oth",9,12
137,"PICE.MAR","Extra",10,0
217,"PICE.MAR","VF_A",1,11
217,"PICE.MAR","VF_B",2,3
217,"PICE.MAR","Fast_A",3,18
217,"PICE.MAR","Fast_B",4,4
217,"PICE.MAR","MED",5,36
217,"PICE.MAR","Slow_A",6,124
217,"PICE.MAR","Slow_B",7,341
217,"PICE.MAR","Sng_Stem",8,13
217,"PICE.MAR","Sng_Oth",9,5
217,"PICE.MAR","Extra",10,0
218,"PICE.MAR","VF_A",1,8
218,"PICE.MAR","VF_B",2,2
218,"PICE.MAR","Fast_A",3,13
218,"PICE.MAR","Fast_B",4,2
218,"PICE.MAR","MED",5,27
218,"PICE.MAR","Slow_A",6,95
218,"PICE.MAR","Slow_B",7,262
218,"PICE.MAR","Sng_Stem",8,10
218,"PICE.MAR","Sng_Oth",9,4
218,"PICE.MAR","Extra",10,0
219,"PICE.MAR","VF_A",1,9
219,"PICE.MAR","VF_B",2,2
219,"PICE.MAR","Fast_A",3,15
219,"PICE.MAR","Fast_B",4,3
219,"PICE.MAR","MED",5,31
219,"PICE.MAR","Slow_A",6,104
219,"PICE.MAR","Slow_B",7,283
219,"PICE.MAR","Sng_Stem",8,11
219,"PICE.MAR","Sng_Oth",9,4
219,"PICE.MAR","Extra",10,0
220,"PICE.MAR","VF_A",1,16
220,"PICE.MAR","VF_B",2,3
220,"PICE.MAR","Fast_A",3,23
220,"PICE.MAR","Fast_B",4,4
220,"PICE.MAR","MED",5,50
220,"PICE.MAR","Slow_A",6,158
220,"PICE.MAR","Slow_B",7,436
220,"PICE.MAR","Sng_Stem",8,18
220,"PICE.MAR","Sng_Oth",9,8
220,"PICE.MAR","Extra",10,0
221,"PICE.MAR","VF_A",1,31
221,"PICE.MAR","VF_B",2,7
221,"PICE.MAR","Fast_A",3,49
221,"PICE.MAR","Fast_B",4,8
221,"PICE.MAR","MED",5,88
221,"PICE.MAR","Slow_A",6,273
221,"PICE.MAR","Slow_B",7,714
221,"PICE.MAR","Sng_Stem",8,37
221,"PICE.MAR","Sng_Oth",9,20
221,"PICE.MAR","Extra",10,0
222,"PICE.MAR","VF_A",1,7
222,"PICE.MAR","VF_B",2,1
222,"PICE.MAR","Fast_A",3,12
222,"PICE.MAR","Fast_B",4,2
222,"PICE.MAR","MED",5,41
222,"PICE.MAR","Slow_A",6,117
222,"PICE.MAR","Slow_B",7,320
222,"PICE.MAR","Sng_Stem",8,13
222,"PICE.MAR","Sng_Oth",9,2
222,"PICE.MAR","Extra",10,0
223,"PICE.MAR","VF_A",1,8
223,"PICE.MAR","VF_B",2,1
223,"PICE.MAR","Fast_A",3,12
223,"PICE.MAR","Fast_B",4,2
223,"PICE.MAR","MED",5,31
223,"PICE.MAR","Slow_A",6,104
223,"PICE.MAR","Slow_B",7,282
223,"PICE.MAR","Sng_Stem",8,10
223,"PICE.MAR","Sng_Oth",9,2
223,"PICE.MAR","Extra",10,0
378,"PICE.MAR","VF_A",1,11
378,"PICE.MAR","VF_B",2,3
378,"PICE.MAR","Fast_A",3,32
378,"PICE.MAR","Fast_B",4,6
378,"PICE.MAR","MED",5,56
378,"PICE.MAR","Slow_A",6,223
378,"PICE.MAR","Slow_B",7,574
378,"PICE.MAR","Sng_Stem",8,24
378,"PICE.MAR","Sng_Oth",9,8
378,"PICE.MAR","Extra",10,0
379,"PICE.MAR","VF_A",1,18
379,"PICE.MAR","VF_B",2,6
379,"PICE.MAR","Fast_A",3,33
379,"PICE.MAR","Fast_B",4,9
379,"PICE.MAR","MED",5,79
379,"PICE.MAR","Slow_A",6,293
379,"PICE.MAR","Slow_B",7,829
379,"PICE.MAR","Sng_Stem",8,30
379,"PICE.MAR","Sng_Oth",9,8
379,"PICE.MAR","Extra",10,0
28,"PICE.RUB","VF_A",1,7
28,"PICE.RUB","VF_B",2,1
28,"PICE.RUB","Fast_A",3,53
28,"PICE.RUB","Fast_B",4,3
28,"PICE.RUB","MED",5,475
28,"PICE.RUB","Slow_A",6,851
28,"PICE.RUB","Slow_B",7,2037
28,"PICE.RUB","Sng_Stem",8,177
28,"PICE.RUB","Sng_Oth",9,11
28,"PICE.RUB","Extra",10,0
29,"PICE.RUB","VF_A",1,13
29,"PICE.RUB","VF_B",2,1
29,"PICE.RUB","Fast_A",3,90
29,"PICE.RUB","Fast_B",4,4
29,"PICE.RUB","MED",5,685
29,"PICE.RUB","Slow_A",6,1240
29,"PICE.RUB","Slow_B",7,2868
29,"PICE.RUB","Sng_Stem",8,236
29,"PICE.RUB","Sng_Oth",9,22
29,"PICE.RUB","Extra",10,0
130,"PICE.RUB","VF_A",1,109
130,"PICE.RUB","VF_B",2,5
130,"PICE.RUB","Fast_A",3,321
130,"PICE.RUB","Fast_B",4,11
130,"PICE.RUB","MED",5,653
130,"PICE.RUB","Slow_A",6,1400
130,"PICE.RUB","Slow_B",7,2594
130,"PICE.RUB","Sng_Stem",8,357
130,"PICE.RUB","Sng_Oth",9,130
130,"PICE.RUB","Extra",10,0
131,"PICE.RUB","VF_A",1,76
131,"PICE.RUB","VF_B",2,6
131,"PICE.RUB","Fast_A",3,198
131,"PICE.RUB","Fast_B",4,10
131,"PICE.RUB","MED",5,450
131,"PICE.RUB","Slow_A",6,892
131,"PICE.RUB","Slow_B",7,1751
131,"PICE.RUB","Sng_Stem",8,256
131,"PICE.RUB","Sng_Oth",9,86
131,"PICE.RUB","Extra",10,0
132,"PICE.RUB","VF_A",1,129
132,"PICE.RUB","VF_B",2,6
132,"PICE.RUB","Fast_A",3,324
132,"PICE.RUB","Fast_B",4,12
132,"PICE.RUB","MED",5,896
132,"PICE.RUB","Slow_A",6,1639
132,"PICE.RUB","Slow_B",7,3062
132,"PICE.RUB","Sng_Stem",8,521
132,"PICE.RUB","Sng_Oth",9,138
132,"PICE.RUB","Extra",10,0
133,"PICE.RUB","VF_A",1,11
133,"PICE.RUB","VF_B",2,1
133,"PICE.RUB","Fast_A",3,58
133,"PICE.RUB","Fast_B",4,3
133,"PICE.RUB","MED",5,389
133,"PICE.RUB","Slow_A",6,709
133,"PICE.RUB","Slow_B",7,1659
133,"PICE.RUB","Sng_Stem",8,139
133,"PICE.RUB","Sng_Oth",9,13
133,"PICE.RUB","Extra",10,0
134,"PICE.RUB","VF_A",1,51
134,"PICE.RUB","VF_B",2,3
134,"PICE.RUB","Fast_A",3,171
134,"PICE.RUB","Fast_B",4,6
134,"PICE.RUB","MED",5,912
134,"PICE.RUB","Slow_A",6,1576
134,"PICE.RUB","Slow_B",7,3356
134,"PICE.RUB","Sng_Stem",8,358
134,"PICE.RUB","Sng_Oth",9,57
134,"PICE.RUB","Extra",10,0
135,"PICE.RUB","VF_A",1,37
135,"PICE.RUB","VF_B",2,3
135,"PICE.RUB","Fast_A",3,119
135,"PICE.RUB","Fast_B",4,6
135,"PICE.RUB","MED",5,658
135,"PICE.RUB","Slow_A",6,1091
135,"PICE.RUB","Slow_B",7,2365
135,"PICE.RUB","Sng_Stem",8,295
135,"PICE.RUB","Sng_Oth",9,39
135,"PICE.RUB","Extra",10,0
136,"PICE.RUB","VF_A",1,28
136,"PICE.RUB","VF_B",2,1
136,"PICE.RUB","Fast_A",3,170
136,"PICE.RUB","Fast_B",4,6
136,"PICE.RUB","MED",5,443
136,"PICE.RUB","Slow_A",6,1074
136,"PICE.RUB","Slow_B",7,2119
136,"PICE.RUB","Sng_Stem",8,199
136,"PICE.RUB","Sng_Oth",9,42
136,"PICE.RUB","Extra",10,0
137,"PICE.RUB","VF_A",1,10
137,"PICE.RUB","VF_B",2,0
137,"PICE.RUB","Fast_A",3,106
137,"PICE.RUB","Fast_B",4,3
137,"PICE.RUB","MED",5,238
137,"PICE.RUB","Slow_A",6,591
137,"PICE.RUB","Slow_B",7,1176
137,"PICE.RUB","Sng_Stem",8,115
137,"PICE.RUB","Sng_Oth",9,20
137,"PICE.RUB","Extra",10,0
217,"PICE.RUB","VF_A",1,8
217,"PICE.RUB","VF_B",2,1
217,"PICE.RUB","Fast_A",3,42
217,"PICE.RUB","Fast_B",4,3
217,"PICE.RUB","MED",5,337
217,"PICE.RUB","Slow_A",6,558
217,"PICE.RUB","Slow_B",7,1272
217,"PICE.RUB","Sng_Stem",8,99
217,"PICE.RUB","Sng_Oth",9,8
217,"PICE.RUB","Extra",10,0
218,"PICE.RUB","VF_A",1,25
218,"PICE.RUB","VF_B",2,2
218,"PICE.RUB","Fast_A",3,97
218,"PICE.RUB","Fast_B",4,7
218,"PICE.RUB","MED",5,727
218,"PICE.RUB","Slow_A",6,1107
218,"PICE.RUB","Slow_B",7,2423
218,"PICE.RUB","Sng_Stem",8,250
218,"PICE.RUB","Sng_Oth",9,21
218,"PICE.RUB","Extra",10,0
219,"PICE.RUB","VF_A",1,17
219,"PICE.RUB","VF_B",2,2
219,"PICE.RUB","Fast_A",3,73
219,"PICE.RUB","Fast_B",4,5
219,"PICE.RUB","MED",5,586
219,"PICE.RUB","Slow_A",6,899
219,"PICE.RUB","Slow_B",7,2004
219,"PICE.RUB","Sng_Stem",8,185
219,"PICE.RUB","Sng_Oth",9,15
219,"PICE.RUB","Extra",10,0
220,"PICE.RUB","VF_A",1,41
220,"PICE.RUB","VF_B",2,4
220,"PICE.RUB","Fast_A",3,151
220,"PICE.RUB","Fast_B",4,11
220,"PICE.RUB","MED",5,913
220,"PICE.RUB","Slow_A",6,1391
220,"PICE.RUB","Slow_B",7,2988
220,"PICE.RUB","Sng_Stem",8,380
220,"PICE.RUB","Sng_Oth",9,37
220,"PICE.RUB","Extra",10,0
221,"PICE.RUB","VF_A",1,55
221,"PICE.RUB","VF_B",2,5
221,"PICE.RUB","Fast_A",3,149
221,"PICE.RUB","Fast_B",4,10
221,"PICE.RUB","MED",5,906
221,"PICE.RUB","Slow_A",6,1281
221,"PICE.RUB","Slow_B",7,2748
221,"PICE.RUB","Sng_Stem",8,412
221,"PICE.RUB","Sng_Oth",9,47
221,"PICE.RUB","Extra",10,0
222,"PICE.RUB","VF_A",1,53
222,"PICE.RUB","VF_B",2,5
222,"PICE.RUB","Fast_A",3,175
222,"PICE.RUB","Fast_B",4,15
222,"PICE.RUB","MED",5,984
222,"PICE.RUB","Slow_A",6,1477
222,"PICE.RUB","Slow_B",7,3115
222,"PICE.RUB","Sng_Stem",8,427
222,"PICE.RUB","Sng_Oth",9,42
222,"PICE.RUB","Extra",10,0
223,"PICE.RUB","VF_A",1,60
223,"PICE.RUB","VF_B",2,6
223,"PICE.RUB","Fast_A",3,194
223,"PICE.RUB","Fast_B",4,16
223,"PICE.RUB","MED",5,1072
223,"PICE.RUB","Slow_A",6,1596
223,"PICE.RUB","Slow_B",7,3346
223,"PICE.RUB","Sng_Stem",8,471
223,"PICE.RUB","Sng_Oth",9,46
223,"PICE.RUB","Extra",10,0
378,"PICE.RUB","VF_A",1,0
378,"PICE.RUB","VF_B",2,0
378,"PICE.RUB","Fast_A",3,0
378,"PICE.RUB","Fast_B",4,0
378,"PICE.RUB","MED",5,0
378,"PICE.RUB","Slow_A",6,0
378,"PICE.RUB","Slow_B",7,0
378,"PICE.RUB","Sng_Stem",8,0
378,"PICE.RUB","Sng_Oth",9,0
378,"PICE.RUB","Extra",10,0
379,"PICE.RUB","VF_A",1,0
379,"PICE.RUB","VF_B",2,0
379,"PICE.RUB","Fast_A",3,0
379,"PICE.RUB","Fast_B",4,0
379,"PICE.RUB","MED",5,0
379,"PICE.RUB","Slow_A",6,0
379,"PICE.RUB","Slow_B",7,0
379,"PICE.RUB","Sng_Stem",8,0
379,"PICE.RUB","Sng_Oth",9,0
379,"PICE.RUB","Extra",10,0
28,"PINU.BAN","VF_A",1,4
28,"PINU.BAN","VF_B",2,0
28,"PINU.BAN","Fast_A",3,1
28,"PINU.BAN","Fast_B",4,0
28,"PINU.BAN","MED",5,3
28,"PINU.BAN","Slow_A",6,18
28,"PINU.BAN","Slow_B",7,40
28,"PINU.BAN","Sng_Stem",8,1
28,"PINU.BAN","Sng_Oth",9,0
28,"PINU.BAN","Extra",10,0
29,"PINU.BAN","VF_A",1,3
29,"PINU.BAN","VF_B",2,0
29,"PINU.BAN","Fast_A",3,1
29,"PINU.BAN","Fast_B",4,0
29,"PINU.BAN","MED",5,5
29,"PINU.BAN","Slow_A",6,23
29,"PINU.BAN","Slow_B",7,51
29,"PINU.BAN","Sng_Stem",8,2
29,"PINU.BAN","Sng_Oth",9,0
29,"PINU.BAN","Extra",10,0
130,"PINU.BAN","VF_A",1,1
130,"PINU.BAN","VF_B",2,0
130,"PINU.BAN","Fast_A",3,4
130,"PINU.BAN","Fast_B",4,1
130,"PINU.BAN","MED",5,16
130,"PINU.BAN","Slow_A",6,68
130,"PINU.BAN","Slow_B",7,177
130,"PINU.BAN","Sng_Stem",8,4
130,"PINU.BAN","Sng_Oth",9,0
130,"PINU.BAN","Extra",10,0
131,"PINU.BAN","VF_A",1,0
131,"PINU.BAN","VF_B",2,0
131,"PINU.BAN","Fast_A",3,0
131,"PINU.BAN","Fast_B",4,0
131,"PINU.BAN","MED",5,0
131,"PINU.BAN","Slow_A",6,7
131,"PINU.BAN","Slow_B",7,19
131,"PINU.BAN","Sng_Stem",8,0
131,"PINU.BAN","Sng_Oth",9,0
131,"PINU.BAN","Extra",10,0
132,"PINU.BAN","VF_A",1,0
132,"PINU.BAN","VF_B",2,0
132,"PINU.BAN","Fast_A",3,0
132,"PINU.BAN","Fast_B",4,0
132,"PINU.BAN","MED",5,0
132,"PINU.BAN","Slow_A",6,2
132,"PINU.BAN","Slow_B",7,9
132,"PINU.BAN","Sng_Stem",8,0
132,"PINU.BAN","Sng_Oth",9,0
132,"PINU.BAN","Extra",10,0
133,"PINU.BAN","VF_A",1,0
133,"PINU.BAN","VF_B",2,0
133,"PINU.BAN","Fast_A",3,0
133,"PINU.BAN","Fast_B",4,0
133,"PINU.BAN","MED",5,0
133,"PINU.BAN","Slow_A",6,3
133,"PINU.BAN","Slow_B",7,9
133,"PINU.BAN","Sng_Stem",8,0
133,"PINU.BAN","Sng_Oth",9,0
133,"PINU.BAN","Extra",10,0
134,"PINU.BAN","VF_A",1,1
134,"PINU.BAN","VF_B",2,0
134,"PINU.BAN","Fast_A",3,1
134,"PINU.BAN","Fast_B",4,0
134,"PINU.BAN","MED",5,1
134,"PINU.BAN","Slow_A",6,9
134,"PINU.BAN","Slow_B",7,22
134,"PINU.BAN","Sng_Stem",8,0
134,"PINU.BAN","Sng_Oth",9,0
134,"PINU.BAN","Extra",10,0
135,"PINU.BAN","VF_A",1,0
135,"PINU.BAN","VF_B",2,0
135,"PINU.BAN","Fast_A",3,0
135,"PINU.BAN","Fast_B",4,0
135,"PINU.BAN","MED",5,0
135,"PINU.BAN","Slow_A",6,5
135,"PINU.BAN","Slow_B",7,12
135,"PINU.BAN","Sng_Stem",8,0
135,"PINU.BAN","Sng_Oth",9,0
135,"PINU.BAN","Extra",10,0
136,"PINU.BAN","VF_A",1,5
136,"PINU.BAN","VF_B",2,0
136,"PINU.BAN","Fast_A",3,8
136,"PINU.BAN","Fast_B",4,1
136,"PINU.BAN","MED",5,8
136,"PINU.BAN","Slow_A",6,45
136,"PINU.BAN","Slow_B",7,92
136,"PINU.BAN","Sng_Stem",8,3
136,"PINU.BAN","Sng_Oth",9,2
136,"PINU.BAN","Extra",10,0
137,"PINU.BAN","VF_A",1,2
137,"PINU.BAN","VF_B",2,0
137,"PINU.BAN","Fast_A",3,4
137,"PINU.BAN","Fast_B",4,0
137,"PINU.BAN","MED",5,3
137,"PINU.BAN","Slow_A",6,21
137,"PINU.BAN","Slow_B",7,44
137,"PINU.BAN","Sng_Stem",8,1
