"landtype","spp","poolID","amountAtT0"
"19","PICE.MAR","3",45
"19","PICE.MAR","4",3
"19","PICE.MAR","5",183
"19","PICE.MAR","6",342
"19","PICE.MAR","7",735
"19","PICE.MAR","8",96
"19","PICE.MAR","9",12
"19","PICE.MAR","10",0
"20","PICE.MAR","1",27
"20","PICE.MAR","2",3
"20","PICE.MAR","3",31
"20","PICE.MAR","4",3
"20","PICE.MAR","5",138
"20","PICE.MAR","6",269
"20","PICE.MAR","7",595
"20","PICE.MAR","8",70
"20","PICE.MAR","9",8
"20","PICE.MAR","10",0
"21","PICE.MAR","1",19
"21","PICE.MAR","2",2
"21","PICE.MAR","3",34
"21","PICE.MAR","4",2
"21","PICE.MAR","5",160
"21","PICE.MAR","6",308
"21","PICE.MAR","7",664
"21","PICE.MAR","8",81
"21","PICE.MAR","9",9
"21","PICE.MAR","10",0
"69","PICE.MAR","1",40
"69","PICE.MAR","2",12
"69","PICE.MAR","3",57
"69","PICE.MAR","4",16
"69","PICE.MAR","5",172
"69","PICE.MAR","6",407
"69","PICE.MAR","7",1117
"69","PICE.MAR","8",83
"69","PICE.MAR","9",11
"69","PICE.MAR","10",0
"70","PICE.MAR","1",42
"70","PICE.MAR","2",12
"70","PICE.MAR","3",56
"70","PICE.MAR","4",16
"70","PICE.MAR","5",164
"70","PICE.MAR","6",393
"70","PICE.MAR","7",1097
"70","PICE.MAR","8",85
"70","PICE.MAR","9",12
"70","PICE.MAR","10",0
"71","PICE.MAR","1",26
"71","PICE.MAR","2",9
"71","PICE.MAR","3",39
"71","PICE.MAR","4",13
"71","PICE.MAR","5",126
"71","PICE.MAR","6",323
"71","PICE.MAR","7",940
"71","PICE.MAR","8",58
"71","PICE.MAR","9",5
"71","PICE.MAR","10",0
"72","PICE.MAR","1",29
"72","PICE.MAR","2",10
"72","PICE.MAR","3",55
"72","PICE.MAR","4",13
"72","PICE.MAR","5",181
"72","PICE.MAR","6",406
"72","PICE.MAR","7",1082
"72","PICE.MAR","8",88
"72","PICE.MAR","9",10
"72","PICE.MAR","10",0
"18","PICE.RUB","1",238
"18","PICE.RUB","2",12
"18","PICE.RUB","3",575
"18","PICE.RUB","4",31
"18","PICE.RUB","5",2006
"18","PICE.RUB","6",2800
"18","PICE.RUB","7",4849
"18","PICE.RUB","8",1522
"18","PICE.RUB","9",291
"18","PICE.RUB","10",0
"19","PICE.RUB","1",250
"19","PICE.RUB","2",13
"19","PICE.RUB","3",606
"19","PICE.RUB","4",33
"19","PICE.RUB","5",1910
"19","PICE.RUB","6",2672
"19","PICE.RUB","7",4609
"19","PICE.RUB","8",1463
"19","PICE.RUB","9",301
"19","PICE.RUB","10",0
"20","PICE.RUB","1",370
"20","PICE.RUB","2",13
"20","PICE.RUB","3",769
"20","PICE.RUB","4",33
"20","PICE.RUB","5",2434
"20","PICE.RUB","6",3601
"20","PICE.RUB","7",6017
"20","PICE.RUB","8",1870
"20","PICE.RUB","9",401
"20","PICE.RUB","10",0
"21","PICE.RUB","1",376
"21","PICE.RUB","2",13
"21","PICE.RUB","3",796
"21","PICE.RUB","4",33
"21","PICE.RUB","5",2554
"21","PICE.RUB","6",3826
"21","PICE.RUB","7",6406
"21","PICE.RUB","8",1901
"21","PICE.RUB","9",414
"21","PICE.RUB","10",0
"69","PICE.RUB","1",340
"69","PICE.RUB","2",18
"69","PICE.RUB","3",724
"69","PICE.RUB","4",43
"69","PICE.RUB","5",1888
"69","PICE.RUB","6",2541
"69","PICE.RUB","7",4380
"69","PICE.RUB","8",1423
