"landtype","spp","poolID","DOMName","amountAtT0"
20,"QUER.RUB",3,"Fast_A",8
20,"QUER.RUB",4,"Fast_B",0
20,"QUER.RUB",5,"MED",17
20,"QUER.RUB",6,"Slow_A",243
20,"QUER.RUB",7,"Slow_B",119
20,"QUER.RUB",8,"Sng_Stem",0
20,"QUER.RUB",9,"Sng_Oth",4
20,"QUER.RUB",10,"Extra",0
20,"THUJ.SPP.ALL",1,"VF_A",0
20,"THUJ.SPP.ALL",2,"VF_B",0
20,"THUJ.SPP.ALL",3,"Fast_A",23
20,"THUJ.SPP.ALL",4,"Fast_B",0
20,"THUJ.SPP.ALL",5,"MED",47
20,"THUJ.SPP.ALL",6,"Slow_A",682
20,"THUJ.SPP.ALL",7,"Slow_B",333
20,"THUJ.SPP.ALL",8,"Sng_Stem",0
20,"THUJ.SPP.ALL",9,"Sng_Oth",11
20,"THUJ.SPP.ALL",10,"Extra",0
20,"TSUG.CAN",1,"VF_A",0
20,"TSUG.CAN",2,"VF_B",0
20,"TSUG.CAN",3,"Fast_A",10
20,"TSUG.CAN",4,"Fast_B",0
20,"TSUG.CAN",5,"MED",19
20,"TSUG.CAN",6,"Slow_A",281
20,"TSUG.CAN",7,"Slow_B",137
20,"TSUG.CAN",8,"Sng_Stem",0
20,"TSUG.CAN",9,"Sng_Oth",5
20,"TSUG.CAN",10,"Extra",0
21,"ABIE.BAL",1,"VF_A",0
21,"ABIE.BAL",2,"VF_B",0
21,"ABIE.BAL",3,"Fast_A",2
21,"ABIE.BAL",4,"Fast_B",0
21,"ABIE.BAL",5,"MED",4
21,"ABIE.BAL",6,"Slow_A",64
21,"ABIE.BAL",7,"Slow_B",31
21,"ABIE.BAL",8,"Sng_Stem",0
21,"ABIE.BAL",9,"Sng_Oth",1
21,"ABIE.BAL",10,"Extra",0
21,"ACER.RUB",1,"VF_A",0
21,"ACER.RUB",2,"VF_B",0
21,"ACER.RUB",3,"Fast_A",3
21,"ACER.RUB",4,"Fast_B",0
21,"ACER.RUB",5,"MED",7
21,"ACER.RUB",6,"Slow_A",99
21,"ACER.RUB",7,"Slow_B",48
21,"ACER.RUB",8,"Sng_Stem",0
21,"ACER.RUB",9,"Sng_Oth",2
21,"ACER.RUB",10,"Extra",0
21,"ACER.SAH",1,"VF_A",0
21,"ACER.SAH",2,"VF_B",0
21,"ACER.SAH",3,"Fast_A",10
21,"ACER.SAH",4,"Fast_B",0
21,"ACER.SAH",5,"MED",20
21,"ACER.SAH",6,"Slow_A",296
21,"ACER.SAH",7,"Slow_B",144
21,"ACER.SAH",8,"Sng_Stem",0
21,"ACER.SAH",9,"Sng_Oth",5
21,"ACER.SAH",10,"Extra",0
21,"BETU.ALL",1,"VF_A",0
21,"BETU.ALL",2,"VF_B",0
21,"BETU.ALL",3,"Fast_A",14
21,"BETU.ALL",4,"Fast_B",0
21,"BETU.ALL",5,"MED",28
21,"BETU.ALL",6,"Slow_A",405
21,"BETU.ALL",7,"Slow_B",198
21,"BETU.ALL",8,"Sng_Stem",0
21,"BETU.ALL",9,"Sng_Oth",7
21,"BETU.ALL",10,"Extra",0
21,"BETU.PAP",1,"VF_A",0
21,"BETU.PAP",2,"VF_B",0
21,"BETU.PAP",3,"Fast_A",0
21,"BETU.PAP",4,"Fast_B",0
21,"BETU.PAP",5,"MED",0
21,"BETU.PAP",6,"Slow_A",4
21,"BETU.PAP",7,"Slow_B",2
21,"BETU.PAP",8,"Sng_Stem",0
21,"BETU.PAP",9,"Sng_Oth",0
21,"BETU.PAP",10,"Extra",0
21,"FAGU.GRA",1,"VF_A",0
21,"FAGU.GRA",2,"VF_B",0
21,"FAGU.GRA",3,"Fast_A",10
21,"FAGU.GRA",4,"Fast_B",0
21,"FAGU.GRA",5,"MED",19
21,"FAGU.GRA",6,"Slow_A",283
21,"FAGU.GRA",7,"Slow_B",138
21,"FAGU.GRA",8,"Sng_Stem",0
21,"FAGU.GRA",9,"Sng_Oth",5
21,"FAGU.GRA",10,"Extra",0
21,"LARI.LAR",1,"VF_A",0
21,"LARI.LAR",2,"VF_B",0
21,"LARI.LAR",3,"Fast_A",0
21,"LARI.LAR",4,"Fast_B",0
21,"LARI.LAR",5,"MED",0
21,"LARI.LAR",6,"Slow_A",4
21,"LARI.LAR",7,"Slow_B",2
21,"LARI.LAR",8,"Sng_Stem",0
21,"LARI.LAR",9,"Sng_Oth",0
21,"LARI.LAR",10,"Extra",0
21,"PICE.GLA",1,"VF_A",0
21,"PICE.GLA",2,"VF_B",0
21,"PICE.GLA",3,"Fast_A",7
21,"PICE.GLA",4,"Fast_B",0
21,"PICE.GLA",5,"MED",14
21,"PICE.GLA",6,"Slow_A",198
21,"PICE.GLA",7,"Slow_B",97
21,"PICE.GLA",8,"Sng_Stem",0
21,"PICE.GLA",9,"Sng_Oth",3
21,"PICE.GLA",10,"Extra",0
21,"PICE.MAR",1,"VF_A",0
21,"PICE.MAR",2,"VF_B",0
21,"PICE.MAR",3,"Fast_A",11
21,"PICE.MAR",4,"Fast_B",0
21,"PICE.MAR",5,"MED",23
21,"PICE.MAR",6,"Slow_A",332
21,"PICE.MAR",7,"Slow_B",162
21,"PICE.MAR",8,"Sng_Stem",0
21,"PICE.MAR",9,"Sng_Oth",5
21,"PICE.MAR",10,"Extra",0
21,"PICE.RUB",1,"VF_A",0
21,"PICE.RUB",2,"VF_B",0
21,"PICE.RUB",3,"Fast_A",46
21,"PICE.RUB",4,"Fast_B",0
21,"PICE.RUB",5,"MED",91
21,"PICE.RUB",6,"Slow_A",1326
21,"PICE.RUB",7,"Slow_B",647
21,"PICE.RUB",8,"Sng_Stem",0
21,"PICE.RUB",9,"Sng_Oth",22
21,"PICE.RUB",10,"Extra",0
21,"PINU.BAN",1,"VF_A",0
21,"PINU.BAN",2,"VF_B",0
21,"PINU.BAN",3,"Fast_A",1
21,"PINU.BAN",4,"Fast_B",0
21,"PINU.BAN",5,"MED",3
21,"PINU.BAN",6,"Slow_A",41
21,"PINU.BAN",7,"Slow_B",20
21,"PINU.BAN",8,"Sng_Stem",0
21,"PINU.BAN",9,"Sng_Oth",1
21,"PINU.BAN",10,"Extra",0
21,"PINU.RES",1,"VF_A",0
21,"PINU.RES",2,"VF_B",0
21,"PINU.RES",3,"Fast_A",20
21,"PINU.RES",4,"Fast_B",0
21,"PINU.RES",5,"MED",39
21,"PINU.RES",6,"Slow_A",575
21,"PINU.RES",7,"Slow_B",281
21,"PINU.RES",8,"Sng_Stem",0
21,"PINU.RES",9,"Sng_Oth",9
21,"PINU.RES",10,"Extra",0
21,"PINU.STR",1,"VF_A",0
