"landtype","spp","poolID","DOMName","amountAtT0"
59,"PINU.RES",5,"MED",37
59,"PINU.RES",6,"Slow_A",445
59,"PINU.RES",7,"Slow_B",355
59,"PINU.RES",8,"Sng_Stem",9
59,"PINU.RES",9,"Sng_Oth",5
59,"PINU.RES",10,"Extra",0
59,"PINU.STR",1,"VF_A",0
59,"PINU.STR",2,"VF_B",0
59,"PINU.STR",3,"Fast_A",22
59,"PINU.STR",4,"Fast_B",0
59,"PINU.STR",5,"MED",37
59,"PINU.STR",6,"Slow_A",440
59,"PINU.STR",7,"Slow_B",351
59,"PINU.STR",8,"Sng_Stem",9
59,"PINU.STR",9,"Sng_Oth",5
59,"PINU.STR",10,"Extra",0
59,"POPU.TRE",1,"VF_A",0
59,"POPU.TRE",2,"VF_B",0
59,"POPU.TRE",3,"Fast_A",15
59,"POPU.TRE",4,"Fast_B",0
59,"POPU.TRE",5,"MED",25
59,"POPU.TRE",6,"Slow_A",300
59,"POPU.TRE",7,"Slow_B",240
59,"POPU.TRE",8,"Sng_Stem",6
59,"POPU.TRE",9,"Sng_Oth",4
59,"POPU.TRE",10,"Extra",0
59,"QUER.RUB",1,"VF_A",0
59,"QUER.RUB",2,"VF_B",0
59,"QUER.RUB",3,"Fast_A",29
59,"QUER.RUB",4,"Fast_B",0
59,"QUER.RUB",5,"MED",49
59,"QUER.RUB",6,"Slow_A",586
59,"QUER.RUB",7,"Slow_B",468
59,"QUER.RUB",8,"Sng_Stem",11
59,"QUER.RUB",9,"Sng_Oth",7
59,"QUER.RUB",10,"Extra",0
59,"THUJ.SPP.ALL",1,"VF_A",0
59,"THUJ.SPP.ALL",2,"VF_B",0
59,"THUJ.SPP.ALL",3,"Fast_A",12
59,"THUJ.SPP.ALL",4,"Fast_B",0
59,"THUJ.SPP.ALL",5,"MED",20
59,"THUJ.SPP.ALL",6,"Slow_A",240
59,"THUJ.SPP.ALL",7,"Slow_B",192
59,"THUJ.SPP.ALL",8,"Sng_Stem",5
59,"THUJ.SPP.ALL",9,"Sng_Oth",3
59,"THUJ.SPP.ALL",10,"Extra",0
59,"TSUG.CAN",1,"VF_A",0
59,"TSUG.CAN",2,"VF_B",0
59,"TSUG.CAN",3,"Fast_A",23
59,"TSUG.CAN",4,"Fast_B",0
59,"TSUG.CAN",5,"MED",38
59,"TSUG.CAN",6,"Slow_A",459
59,"TSUG.CAN",7,"Slow_B",366
59,"TSUG.CAN",8,"Sng_Stem",9
59,"TSUG.CAN",9,"Sng_Oth",5
59,"TSUG.CAN",10,"Extra",0
65,"ABIE.BAL",1,"VF_A",0
65,"ABIE.BAL",2,"VF_B",0
65,"ABIE.BAL",3,"Fast_A",3
65,"ABIE.BAL",4,"Fast_B",0
65,"ABIE.BAL",5,"MED",6
65,"ABIE.BAL",6,"Slow_A",67
65,"ABIE.BAL",7,"Slow_B",54
65,"ABIE.BAL",8,"Sng_Stem",1
65,"ABIE.BAL",9,"Sng_Oth",1
65,"ABIE.BAL",10,"Extra",0
65,"ACER.RUB",1,"VF_A",0
65,"ACER.RUB",2,"VF_B",0
65,"ACER.RUB",3,"Fast_A",2
65,"ACER.RUB",4,"Fast_B",0
65,"ACER.RUB",5,"MED",4
65,"ACER.RUB",6,"Slow_A",45
65,"ACER.RUB",7,"Slow_B",36
65,"ACER.RUB",8,"Sng_Stem",1
65,"ACER.RUB",9,"Sng_Oth",1
65,"ACER.RUB",10,"Extra",0
65,"ACER.SAH",1,"VF_A",0
65,"ACER.SAH",2,"VF_B",0
65,"ACER.SAH",3,"Fast_A",8
65,"ACER.SAH",4,"Fast_B",0
65,"ACER.SAH",5,"MED",13
65,"ACER.SAH",6,"Slow_A",155
65,"ACER.SAH",7,"Slow_B",124
65,"ACER.SAH",8,"Sng_Stem",3
65,"ACER.SAH",9,"Sng_Oth",2
65,"ACER.SAH",10,"Extra",0
65,"BETU.ALL",1,"VF_A",0
65,"BETU.ALL",2,"VF_B",0
65,"BETU.ALL",3,"Fast_A",2
65,"BETU.ALL",4,"Fast_B",0
65,"BETU.ALL",5,"MED",4
65,"BETU.ALL",6,"Slow_A",42
65,"BETU.ALL",7,"Slow_B",34
65,"BETU.ALL",8,"Sng_Stem",1
65,"BETU.ALL",9,"Sng_Oth",1
65,"BETU.ALL",10,"Extra",0
65,"BETU.PAP",1,"VF_A",0
65,"BETU.PAP",2,"VF_B",0
65,"BETU.PAP",3,"Fast_A",3
65,"BETU.PAP",4,"Fast_B",0
65,"BETU.PAP",5,"MED",5
65,"BETU.PAP",6,"Slow_A",63
65,"BETU.PAP",7,"Slow_B",50
65,"BETU.PAP",8,"Sng_Stem",1
65,"BETU.PAP",9,"Sng_Oth",1
65,"BETU.PAP",10,"Extra",0
65,"FAGU.GRA",1,"VF_A",0
65,"FAGU.GRA",2,"VF_B",0
65,"FAGU.GRA",3,"Fast_A",8
65,"FAGU.GRA",4,"Fast_B",0
65,"FAGU.GRA",5,"MED",13
65,"FAGU.GRA",6,"Slow_A",158
65,"FAGU.GRA",7,"Slow_B",126
65,"FAGU.GRA",8,"Sng_Stem",3
65,"FAGU.GRA",9,"Sng_Oth",2
65,"FAGU.GRA",10,"Extra",0
65,"LARI.LAR",1,"VF_A",0
65,"LARI.LAR",2,"VF_B",0
65,"LARI.LAR",3,"Fast_A",0
65,"LARI.LAR",4,"Fast_B",0
65,"LARI.LAR",5,"MED",0
65,"LARI.LAR",6,"Slow_A",6
65,"LARI.LAR",7,"Slow_B",5
65,"LARI.LAR",8,"Sng_Stem",0
65,"LARI.LAR",9,"Sng_Oth",0
65,"LARI.LAR",10,"Extra",0
65,"PICE.GLA",1,"VF_A",0
65,"PICE.GLA",2,"VF_B",0
65,"PICE.GLA",3,"Fast_A",19
65,"PICE.GLA",4,"Fast_B",0
65,"PICE.GLA",5,"MED",31
65,"PICE.GLA",6,"Slow_A",372
65,"PICE.GLA",7,"Slow_B",297
65,"PICE.GLA",8,"Sng_Stem",7
65,"PICE.GLA",9,"Sng_Oth",4
65,"PICE.GLA",10,"Extra",0
65,"PICE.MAR",1,"VF_A",0
65,"PICE.MAR",2,"VF_B",0
65,"PICE.MAR",3,"Fast_A",19
65,"PICE.MAR",4,"Fast_B",0
65,"PICE.MAR",5,"MED",32
65,"PICE.MAR",6,"Slow_A",384
65,"PICE.MAR",7,"Slow_B",307
65,"PICE.MAR",8,"Sng_Stem",7
65,"PICE.MAR",9,"Sng_Oth",5
65,"PICE.MAR",10,"Extra",0
65,"PICE.RUB",1,"VF_A",0
65,"PICE.RUB",2,"VF_B",0
65,"PICE.RUB",3,"Fast_A",101
65,"PICE.RUB",4,"Fast_B",0
65,"PICE.RUB",5,"MED",168
65,"PICE.RUB",6,"Slow_A",2025
65,"PICE.RUB",7,"Slow_B",1616
65,"PICE.RUB",8,"Sng_Stem",39
65,"PICE.RUB",9,"Sng_Oth",24
65,"PICE.RUB",10,"Extra",0
65,"PINU.BAN",1,"VF_A",0
65,"PINU.BAN",2,"VF_B",0
65,"PINU.BAN",3,"Fast_A",16
65,"PINU.BAN",4,"Fast_B",0
65,"PINU.BAN",5,"MED",27
65,"PINU.BAN",6,"Slow_A",331
65,"PINU.BAN",7,"Slow_B",264
65,"PINU.BAN",8,"Sng_Stem",6
65,"PINU.BAN",9,"Sng_Oth",4
65,"PINU.BAN",10,"Extra",0
65,"PINU.RES",1,"VF_A",0
65,"PINU.RES",2,"VF_B",0
65,"PINU.RES",3,"Fast_A",43
65,"PINU.RES",4,"Fast_B",0
65,"PINU.RES",5,"MED",73
65,"PINU.RES",6,"Slow_A",873
65,"PINU.RES",7,"Slow_B",697
65,"PINU.RES",8,"Sng_Stem",17
65,"PINU.RES",9,"Sng_Oth",10
65,"PINU.RES",10,"Extra",0
65,"PINU.STR",1,"VF_A",0
65,"PINU.STR",2,"VF_B",0
65,"PINU.STR",3,"Fast_A",21
65,"PINU.STR",4,"Fast_B",0
65,"PINU.STR",5,"MED",36
65,"PINU.STR",6,"Slow_A",428
65,"PINU.STR",7,"Slow_B",342
65,"PINU.STR",8,"Sng_Stem",8
65,"PINU.STR",9,"Sng_Oth",5
65,"PINU.STR",10,"Extra",0
65,"POPU.TRE",1,"VF_A",0
65,"POPU.TRE",2,"VF_B",0
65,"POPU.TRE",3,"Fast_A",11
65,"POPU.TRE",4,"Fast_B",0
65,"POPU.TRE",5,"MED",19
65,"POPU.TRE",6,"Slow_A",226
65,"POPU.TRE",7,"Slow_B",181
65,"POPU.TRE",8,"Sng_Stem",4
65,"POPU.TRE",9,"Sng_Oth",3
65,"POPU.TRE",10,"Extra",0
65,"QUER.RUB",1,"VF_A",0
65,"QUER.RUB",2,"VF_B",0
65,"QUER.RUB",3,"Fast_A",14
65,"QUER.RUB",4,"Fast_B",0
65,"QUER.RUB",5,"MED",23
65,"QUER.RUB",6,"Slow_A",276
65,"QUER.RUB",7,"Slow_B",220
65,"QUER.RUB",8,"Sng_Stem",5
65,"QUER.RUB",9,"Sng_Oth",3
65,"QUER.RUB",10,"Extra",0
65,"THUJ.SPP.ALL",1,"VF_A",0
65,"THUJ.SPP.ALL",2,"VF_B",0
65,"THUJ.SPP.ALL",3,"Fast_A",13
65,"THUJ.SPP.ALL",4,"Fast_B",0
65,"THUJ.SPP.ALL",5,"MED",22
65,"THUJ.SPP.ALL",6,"Slow_A",266
65,"THUJ.SPP.ALL",7,"Slow_B",212
65,"THUJ.SPP.ALL",8,"Sng_Stem",5
65,"THUJ.SPP.ALL",9,"Sng_Oth",3
65,"THUJ.SPP.ALL",10,"Extra",0
65,"TSUG.CAN",1,"VF_A",0
65,"TSUG.CAN",2,"VF_B",0
65,"TSUG.CAN",3,"Fast_A",23
65,"TSUG.CAN",4,"Fast_B",0
65,"TSUG.CAN",5,"MED",38
65,"TSUG.CAN",6,"Slow_A",455
65,"TSUG.CAN",7,"Slow_B",363
65,"TSUG.CAN",8,"Sng_Stem",9
65,"TSUG.CAN",9,"Sng_Oth",5
65,"TSUG.CAN",10,"Extra",0
66,"ABIE.BAL",1,"VF_A",0
66,"ABIE.BAL",2,"VF_B",0
66,"ABIE.BAL",3,"Fast_A",4
66,"ABIE.BAL",4,"Fast_B",0
66,"ABIE.BAL",5,"MED",7
66,"ABIE.BAL",6,"Slow_A",79
66,"ABIE.BAL",7,"Slow_B",63
66,"ABIE.BAL",8,"Sng_Stem",2
66,"ABIE.BAL",9,"Sng_Oth",1
66,"ABIE.BAL",10,"Extra",0
66,"ACER.RUB",1,"VF_A",0
66,"ACER.RUB",2,"VF_B",0
66,"ACER.RUB",3,"Fast_A",3
66,"ACER.RUB",4,"Fast_B",0
66,"ACER.RUB",5,"MED",4
66,"ACER.RUB",6,"Slow_A",51
66,"ACER.RUB",7,"Slow_B",41
66,"ACER.RUB",8,"Sng_Stem",1
66,"ACER.RUB",9,"Sng_Oth",1
66,"ACER.RUB",10,"Extra",0
66,"ACER.SAH",1,"VF_A",0
66,"ACER.SAH",2,"VF_B",0
66,"ACER.SAH",3,"Fast_A",8
66,"ACER.SAH",4,"Fast_B",0
66,"ACER.SAH",5,"MED",14
66,"ACER.SAH",6,"Slow_A",171
66,"ACER.SAH",7,"Slow_B",136
66,"ACER.SAH",8,"Sng_Stem",3
66,"ACER.SAH",9,"Sng_Oth",2
66,"ACER.SAH",10,"Extra",0
66,"BETU.ALL",1,"VF_A",0
66,"BETU.ALL",2,"VF_B",0
66,"BETU.ALL",3,"Fast_A",2
66,"BETU.ALL",4,"Fast_B",0
66,"BETU.ALL",5,"MED",4
66,"BETU.ALL",6,"Slow_A",46
66,"BETU.ALL",7,"Slow_B",36
66,"BETU.ALL",8,"Sng_Stem",1
66,"BETU.ALL",9,"Sng_Oth",1
66,"BETU.ALL",10,"Extra",0
66,"BETU.PAP",1,"VF_A",0
66,"BETU.PAP",2,"VF_B",0
66,"BETU.PAP",3,"Fast_A",4
66,"BETU.PAP",4,"Fast_B",0
66,"BETU.PAP",5,"MED",6
66,"BETU.PAP",6,"Slow_A",71
66,"BETU.PAP",7,"Slow_B",57
66,"BETU.PAP",8,"Sng_Stem",1
66,"BETU.PAP",9,"Sng_Oth",1
66,"BETU.PAP",10,"Extra",0
66,"FAGU.GRA",1,"VF_A",0
66,"FAGU.GRA",2,"VF_B",0
66,"FAGU.GRA",3,"Fast_A",11
66,"FAGU.GRA",4,"Fast_B",0
66,"FAGU.GRA",5,"MED",18
66,"FAGU.GRA",6,"Slow_A",216
66,"FAGU.GRA",7,"Slow_B",172
66,"FAGU.GRA",8,"Sng_Stem",4
66,"FAGU.GRA",9,"Sng_Oth",3
66,"FAGU.GRA",10,"Extra",0
66,"LARI.LAR",1,"VF_A",0
66,"LARI.LAR",2,"VF_B",0
66,"LARI.LAR",3,"Fast_A",0
66,"LARI.LAR",4,"Fast_B",0
66,"LARI.LAR",5,"MED",0
66,"LARI.LAR",6,"Slow_A",2
66,"LARI.LAR",7,"Slow_B",2
66,"LARI.LAR",8,"Sng_Stem",0
66,"LARI.LAR",9,"Sng_Oth",0
66,"LARI.LAR",10,"Extra",0
66,"PICE.GLA",1,"VF_A",0
66,"PICE.GLA",2,"VF_B",0
66,"PICE.GLA",3,"Fast_A",27
66,"PICE.GLA",4,"Fast_B",0
66,"PICE.GLA",5,"MED",44
66,"PICE.GLA",6,"Slow_A",535
66,"PICE.GLA",7,"Slow_B",427
66,"PICE.GLA",8,"Sng_Stem",10
66,"PICE.GLA",9,"Sng_Oth",6
66,"PICE.GLA",10,"Extra",0
66,"PICE.MAR",1,"VF_A",0
66,"PICE.MAR",2,"VF_B",0
66,"PICE.MAR",3,"Fast_A",21
66,"PICE.MAR",4,"Fast_B",0
66,"PICE.MAR",5,"MED",35
66,"PICE.MAR",6,"Slow_A",419
66,"PICE.MAR",7,"Slow_B",334
66,"PICE.MAR",8,"Sng_Stem",8
66,"PICE.MAR",9,"Sng_Oth",5
66,"PICE.MAR",10,"Extra",0
66,"PICE.RUB",1,"VF_A",0
66,"PICE.RUB",2,"VF_B",0
66,"PICE.RUB",3,"Fast_A",69
66,"PICE.RUB",4,"Fast_B",0
66,"PICE.RUB",5,"MED",116
66,"PICE.RUB",6,"Slow_A",1392
66,"PICE.RUB",7,"Slow_B",1111
66,"PICE.RUB",8,"Sng_Stem",27
66,"PICE.RUB",9,"Sng_Oth",16
66,"PICE.RUB",10,"Extra",0
66,"PINU.BAN",1,"VF_A",0
66,"PINU.BAN",2,"VF_B",0
66,"PINU.BAN",3,"Fast_A",23
66,"PINU.BAN",4,"Fast_B",0
66,"PINU.BAN",5,"MED",39
66,"PINU.BAN",6,"Slow_A",465
66,"PINU.BAN",7,"Slow_B",371
66,"PINU.BAN",8,"Sng_Stem",9
66,"PINU.BAN",9,"Sng_Oth",6
66,"PINU.BAN",10,"Extra",0
66,"PINU.RES",1,"VF_A",0
66,"PINU.RES",2,"VF_B",0
66,"PINU.RES",3,"Fast_A",41
66,"PINU.RES",4,"Fast_B",0
66,"PINU.RES",5,"MED",68
66,"PINU.RES",6,"Slow_A",824
66,"PINU.RES",7,"Slow_B",657
66,"PINU.RES",8,"Sng_Stem",16
66,"PINU.RES",9,"Sng_Oth",10
66,"PINU.RES",10,"Extra",0
66,"PINU.STR",1,"VF_A",0
66,"PINU.STR",2,"VF_B",0
66,"PINU.STR",3,"Fast_A",29
66,"PINU.STR",4,"Fast_B",0
66,"PINU.STR",5,"MED",49
66,"PINU.STR",6,"Slow_A",591
66,"PINU.STR",7,"Slow_B",472
66,"PINU.STR",8,"Sng_Stem",11
66,"PINU.STR",9,"Sng_Oth",7
66,"PINU.STR",10,"Extra",0
66,"POPU.TRE",1,"VF_A",0
66,"POPU.TRE",2,"VF_B",0
66,"POPU.TRE",3,"Fast_A",13
66,"POPU.TRE",4,"Fast_B",0
66,"POPU.TRE",5,"MED",22
66,"POPU.TRE",6,"Slow_A",259
66,"POPU.TRE",7,"Slow_B",207
66,"POPU.TRE",8,"Sng_Stem",5
66,"POPU.TRE",9,"Sng_Oth",3
66,"POPU.TRE",10,"Extra",0
66,"QUER.RUB",1,"VF_A",0
66,"QUER.RUB",2,"VF_B",0
66,"QUER.RUB",3,"Fast_A",14
66,"QUER.RUB",4,"Fast_B",0
66,"QUER.RUB",5,"MED",23
66,"QUER.RUB",6,"Slow_A",275
66,"QUER.RUB",7,"Slow_B",220
66,"QUER.RUB",8,"Sng_Stem",5
66,"QUER.RUB",9,"Sng_Oth",3
66,"QUER.RUB",10,"Extra",0
66,"THUJ.SPP.ALL",1,"VF_A",0
66,"THUJ.SPP.ALL",2,"VF_B",0
66,"THUJ.SPP.ALL",3,"Fast_A",13
66,"THUJ.SPP.ALL",4,"Fast_B",0
66,"THUJ.SPP.ALL",5,"MED",22
66,"THUJ.SPP.ALL",6,"Slow_A",266
66,"THUJ.SPP.ALL",7,"Slow_B",213
66,"THUJ.SPP.ALL",8,"Sng_Stem",5
66,"THUJ.SPP.ALL",9,"Sng_Oth",3
66,"THUJ.SPP.ALL",10,"Extra",0
66,"TSUG.CAN",1,"VF_A",0
66,"TSUG.CAN",2,"VF_B",0
66,"TSUG.CAN",3,"Fast_A",25
66,"TSUG.CAN",4,"Fast_B",0
66,"TSUG.CAN",5,"MED",42
66,"TSUG.CAN",6,"Slow_A",510
66,"TSUG.CAN",7,"Slow_B",407
66,"TSUG.CAN",8,"Sng_Stem",10
66,"TSUG.CAN",9,"Sng_Oth",6
66,"TSUG.CAN",10,"Extra",0
67,"ABIE.BAL",1,"VF_A",0
67,"ABIE.BAL",2,"VF_B",0
67,"ABIE.BAL",3,"Fast_A",5
67,"ABIE.BAL",4,"Fast_B",0
67,"ABIE.BAL",5,"MED",8
67,"ABIE.BAL",6,"Slow_A",92
67,"ABIE.BAL",7,"Slow_B",74
67,"ABIE.BAL",8,"Sng_Stem",2
67,"ABIE.BAL",9,"Sng_Oth",1
67,"ABIE.BAL",10,"Extra",0
67,"ACER.RUB",1,"VF_A",0
67,"ACER.RUB",2,"VF_B",0
67,"ACER.RUB",3,"Fast_A",3
67,"ACER.RUB",4,"Fast_B",0
67,"ACER.RUB",5,"MED",5
67,"ACER.RUB",6,"Slow_A",63
67,"ACER.RUB",7,"Slow_B",50
67,"ACER.RUB",8,"Sng_Stem",1
67,"ACER.RUB",9,"Sng_Oth",1
67,"ACER.RUB",10,"Extra",0
67,"ACER.SAH",1,"VF_A",0
67,"ACER.SAH",2,"VF_B",0
67,"ACER.SAH",3,"Fast_A",10
67,"ACER.SAH",4,"Fast_B",0
67,"ACER.SAH",5,"MED",17
67,"ACER.SAH",6,"Slow_A",207
67,"ACER.SAH",7,"Slow_B",165
67,"ACER.SAH",8,"Sng_Stem",4
67,"ACER.SAH",9,"Sng_Oth",2
67,"ACER.SAH",10,"Extra",0
67,"BETU.ALL",1,"VF_A",0
67,"BETU.ALL",2,"VF_B",0
67,"BETU.ALL",3,"Fast_A",4
67,"BETU.ALL",4,"Fast_B",0
67,"BETU.ALL",5,"MED",7
67,"BETU.ALL",6,"Slow_A",78
67,"BETU.ALL",7,"Slow_B",63
67,"BETU.ALL",8,"Sng_Stem",2
67,"BETU.ALL",9,"Sng_Oth",1
67,"BETU.ALL",10,"Extra",0
67,"BETU.PAP",1,"VF_A",0
67,"BETU.PAP",2,"VF_B",0
67,"BETU.PAP",3,"Fast_A",2
67,"BETU.PAP",4,"Fast_B",0
67,"BETU.PAP",5,"MED",4
67,"BETU.PAP",6,"Slow_A",50
67,"BETU.PAP",7,"Slow_B",40
67,"BETU.PAP",8,"Sng_Stem",1
67,"BETU.PAP",9,"Sng_Oth",1
67,"BETU.PAP",10,"Extra",0
67,"FAGU.GRA",1,"VF_A",0
67,"FAGU.GRA",2,"VF_B",0
67,"FAGU.GRA",3,"Fast_A",13
67,"FAGU.GRA",4,"Fast_B",0
67,"FAGU.GRA",5,"MED",21
67,"FAGU.GRA",6,"Slow_A",259
67,"FAGU.GRA",7,"Slow_B",206
67,"FAGU.GRA",8,"Sng_Stem",5
67,"FAGU.GRA",9,"Sng_Oth",3
67,"FAGU.GRA",10,"Extra",0
67,"LARI.LAR",1,"VF_A",0
67,"LARI.LAR",2,"VF_B",0
67,"LARI.LAR",3,"Fast_A",0
67,"LARI.LAR",4,"Fast_B",0
67,"LARI.LAR",5,"MED",0
67,"LARI.LAR",6,"Slow_A",4
67,"LARI.LAR",7,"Slow_B",3
67,"LARI.LAR",8,"Sng_Stem",0
67,"LARI.LAR",9,"Sng_Oth",0
67,"LARI.LAR",10,"Extra",0
67,"PICE.GLA",1,"VF_A",0
67,"PICE.GLA",2,"VF_B",0
67,"PICE.GLA",3,"Fast_A",23
67,"PICE.GLA",4,"Fast_B",0
67,"PICE.GLA",5,"MED",39
67,"PICE.GLA",6,"Slow_A",468
67,"PICE.GLA",7,"Slow_B",374
67,"PICE.GLA",8,"Sng_Stem",9
67,"PICE.GLA",9,"Sng_Oth",6
67,"PICE.GLA",10,"Extra",0
67,"PICE.MAR",1,"VF_A",0
67,"PICE.MAR",2,"VF_B",0
67,"PICE.MAR",3,"Fast_A",18
67,"PICE.MAR",4,"Fast_B",0
67,"PICE.MAR",5,"MED",29
67,"PICE.MAR",6,"Slow_A",355
67,"PICE.MAR",7,"Slow_B",283
67,"PICE.MAR",8,"Sng_Stem",7
67,"PICE.MAR",9,"Sng_Oth",4
67,"PICE.MAR",10,"Extra",0
67,"PICE.RUB",1,"VF_A",0
67,"PICE.RUB",2,"VF_B",0
67,"PICE.RUB",3,"Fast_A",72
67,"PICE.RUB",4,"Fast_B",0
67,"PICE.RUB",5,"MED",121
67,"PICE.RUB",6,"Slow_A",1454
67,"PICE.RUB",7,"Slow_B",1160
67,"PICE.RUB",8,"Sng_Stem",28
67,"PICE.RUB",9,"Sng_Oth",17
67,"PICE.RUB",10,"Extra",0
67,"PINU.BAN",1,"VF_A",0
67,"PINU.BAN",2,"VF_B",0
67,"PINU.BAN",3,"Fast_A",30
67,"PINU.BAN",4,"Fast_B",0
67,"PINU.BAN",5,"MED",50
67,"PINU.BAN",6,"Slow_A",603
67,"PINU.BAN",7,"Slow_B",481
67,"PINU.BAN",8,"Sng_Stem",12
67,"PINU.BAN",9,"Sng_Oth",7
67,"PINU.BAN",10,"Extra",0
67,"PINU.RES",1,"VF_A",0
67,"PINU.RES",2,"VF_B",0
67,"PINU.RES",3,"Fast_A",37
67,"PINU.RES",4,"Fast_B",0
67,"PINU.RES",5,"MED",62
67,"PINU.RES",6,"Slow_A",743
67,"PINU.RES",7,"Slow_B",593
67,"PINU.RES",8,"Sng_Stem",14
67,"PINU.RES",9,"Sng_Oth",9
67,"PINU.RES",10,"Extra",0
67,"PINU.STR",1,"VF_A",0
67,"PINU.STR",2,"VF_B",0
67,"PINU.STR",3,"Fast_A",23
67,"PINU.STR",4,"Fast_B",0
67,"PINU.STR",5,"MED",38
67,"PINU.STR",6,"Slow_A",453
67,"PINU.STR",7,"Slow_B",362
67,"PINU.STR",8,"Sng_Stem",9
67,"PINU.STR",9,"Sng_Oth",5
67,"PINU.STR",10,"Extra",0
67,"POPU.TRE",1,"VF_A",0
67,"POPU.TRE",2,"VF_B",0
67,"POPU.TRE",3,"Fast_A",11
67,"POPU.TRE",4,"Fast_B",0
67,"POPU.TRE",5,"MED",18
67,"POPU.TRE",6,"Slow_A",222
67,"POPU.TRE",7,"Slow_B",177
67,"POPU.TRE",8,"Sng_Stem",4
67,"POPU.TRE",9,"Sng_Oth",3
67,"POPU.TRE",10,"Extra",0
67,"QUER.RUB",1,"VF_A",0
67,"QUER.RUB",2,"VF_B",0
67,"QUER.RUB",3,"Fast_A",11
67,"QUER.RUB",4,"Fast_B",0
67,"QUER.RUB",5,"MED",18
67,"QUER.RUB",6,"Slow_A",216
67,"QUER.RUB",7,"Slow_B",172
67,"QUER.RUB",8,"Sng_Stem",4
67,"QUER.RUB",9,"Sng_Oth",3
67,"QUER.RUB",10,"Extra",0
67,"THUJ.SPP.ALL",1,"VF_A",0
67,"THUJ.SPP.ALL",2,"VF_B",0
67,"THUJ.SPP.ALL",3,"Fast_A",19
67,"THUJ.SPP.ALL",4,"Fast_B",0
67,"THUJ.SPP.ALL",5,"MED",32
67,"THUJ.SPP.ALL",6,"Slow_A",390
67,"THUJ.SPP.ALL",7,"Slow_B",311
67,"THUJ.SPP.ALL",8,"Sng_Stem",8
67,"THUJ.SPP.ALL",9,"Sng_Oth",5
67,"THUJ.SPP.ALL",10,"Extra",0
67,"TSUG.CAN",1,"VF_A",0
67,"TSUG.CAN",2,"VF_B",0
67,"TSUG.CAN",3,"Fast_A",26
67,"TSUG.CAN",4,"Fast_B",0
67,"TSUG.CAN",5,"MED",43
67,"TSUG.CAN",6,"Slow_A",517
67,"TSUG.CAN",7,"Slow_B",413
67,"TSUG.CAN",8,"Sng_Stem",10
67,"TSUG.CAN",9,"Sng_Oth",6
67,"TSUG.CAN",10,"Extra",0
68,"ABIE.BAL",1,"VF_A",0
68,"ABIE.BAL",2,"VF_B",0
68,"ABIE.BAL",3,"Fast_A",6
68,"ABIE.BAL",4,"Fast_B",0
68,"ABIE.BAL",5,"MED",11
68,"ABIE.BAL",6,"Slow_A",130
68,"ABIE.BAL",7,"Slow_B",104
68,"ABIE.BAL",8,"Sng_Stem",3
68,"ABIE.BAL",9,"Sng_Oth",2
68,"ABIE.BAL",10,"Extra",0
68,"ACER.RUB",1,"VF_A",0
68,"ACER.RUB",2,"VF_B",0
68,"ACER.RUB",3,"Fast_A",4
68,"ACER.RUB",4,"Fast_B",0
68,"ACER.RUB",5,"MED",7
68,"ACER.RUB",6,"Slow_A",88
68,"ACER.RUB",7,"Slow_B",70
68,"ACER.RUB",8,"Sng_Stem",2
68,"ACER.RUB",9,"Sng_Oth",1
68,"ACER.RUB",10,"Extra",0
68,"ACER.SAH",1,"VF_A",0
68,"ACER.SAH",2,"VF_B",0
68,"ACER.SAH",3,"Fast_A",16
68,"ACER.SAH",4,"Fast_B",0
68,"ACER.SAH",5,"MED",27
68,"ACER.SAH",6,"Slow_A",322
68,"ACER.SAH",7,"Slow_B",257
68,"ACER.SAH",8,"Sng_Stem",6
68,"ACER.SAH",9,"Sng_Oth",4
68,"ACER.SAH",10,"Extra",0
68,"BETU.ALL",1,"VF_A",0
68,"BETU.ALL",2,"VF_B",0
68,"BETU.ALL",3,"Fast_A",3
68,"BETU.ALL",4,"Fast_B",0
68,"BETU.ALL",5,"MED",4
68,"BETU.ALL",6,"Slow_A",54
68,"BETU.ALL",7,"Slow_B",43
68,"BETU.ALL",8,"Sng_Stem",1
68,"BETU.ALL",9,"Sng_Oth",1
68,"BETU.ALL",10,"Extra",0
68,"BETU.PAP",1,"VF_A",0
68,"BETU.PAP",2,"VF_B",0
68,"BETU.PAP",3,"Fast_A",5
68,"BETU.PAP",4,"Fast_B",0
68,"BETU.PAP",5,"MED",9
68,"BETU.PAP",6,"Slow_A",106
68,"BETU.PAP",7,"Slow_B",85
68,"BETU.PAP",8,"Sng_Stem",2
68,"BETU.PAP",9,"Sng_Oth",1
68,"BETU.PAP",10,"Extra",0
68,"FAGU.GRA",1,"VF_A",0
68,"FAGU.GRA",2,"VF_B",0
68,"FAGU.GRA",3,"Fast_A",15
68,"FAGU.GRA",4,"Fast_B",0
68,"FAGU.GRA",5,"MED",25
68,"FAGU.GRA",6,"Slow_A",305
68,"FAGU.GRA",7,"Slow_B",243
68,"FAGU.GRA",8,"Sng_Stem",6
68,"FAGU.GRA",9,"Sng_Oth",4
68,"FAGU.GRA",10,"Extra",0
68,"LARI.LAR",1,"VF_A",0
68,"LARI.LAR",2,"VF_B",0
68,"LARI.LAR",3,"Fast_A",0
68,"LARI.LAR",4,"Fast_B",0
68,"LARI.LAR",5,"MED",0
68,"LARI.LAR",6,"Slow_A",6
