"landtype","spp","DOMName","poolID","amountAtT0"
17,"POPU.TRE","Sng_Stem",8,277
17,"POPU.TRE","Sng_Oth",9,78
17,"POPU.TRE","Extra",10,0
58,"POPU.TRE","VF_A",1,32
58,"POPU.TRE","VF_B",2,5
58,"POPU.TRE","Fast_A",3,86
58,"POPU.TRE","Fast_B",4,11
58,"POPU.TRE","MED",5,216
58,"POPU.TRE","Slow_A",6,600
58,"POPU.TRE","Slow_B",7,1404
58,"POPU.TRE","Sng_Stem",8,105
58,"POPU.TRE","Sng_Oth",9,36
58,"POPU.TRE","Extra",10,0
59,"POPU.TRE","VF_A",1,44
59,"POPU.TRE","VF_B",2,7
59,"POPU.TRE","Fast_A",3,112
59,"POPU.TRE","Fast_B",4,12
59,"POPU.TRE","MED",5,271
59,"POPU.TRE","Slow_A",6,759
59,"POPU.TRE","Slow_B",7,1720
59,"POPU.TRE","Sng_Stem",8,138
59,"POPU.TRE","Sng_Oth",9,53
59,"POPU.TRE","Extra",10,0
65,"POPU.TRE","VF_A",1,28
65,"POPU.TRE","VF_B",2,4
65,"POPU.TRE","Fast_A",3,83
65,"POPU.TRE","Fast_B",4,8
65,"POPU.TRE","MED",5,229
65,"POPU.TRE","Slow_A",6,554
65,"POPU.TRE","Slow_B",7,1238
65,"POPU.TRE","Sng_Stem",8,111
65,"POPU.TRE","Sng_Oth",9,26
65,"POPU.TRE","Extra",10,0
66,"POPU.TRE","VF_A",1,36
66,"POPU.TRE","VF_B",2,5
66,"POPU.TRE","Fast_A",3,103
66,"POPU.TRE","Fast_B",4,10
66,"POPU.TRE","MED",5,249
66,"POPU.TRE","Slow_A",6,646
66,"POPU.TRE","Slow_B",7,1421
66,"POPU.TRE","Sng_Stem",8,114
66,"POPU.TRE","Sng_Oth",9,35
66,"POPU.TRE","Extra",10,0
67,"POPU.TRE","VF_A",1,31
67,"POPU.TRE","VF_B",2,4
67,"POPU.TRE","Fast_A",3,96
67,"POPU.TRE","Fast_B",4,7
67,"POPU.TRE","MED",5,199
67,"POPU.TRE","Slow_A",6,505
67,"POPU.TRE","Slow_B",7,1065
67,"POPU.TRE","Sng_Stem",8,105
67,"POPU.TRE","Sng_Oth",9,34
67,"POPU.TRE","Extra",10,0
68,"POPU.TRE","VF_A",1,48
68,"POPU.TRE","VF_B",2,6
68,"POPU.TRE","Fast_A",3,118
68,"POPU.TRE","Fast_B",4,10
68,"POPU.TRE","MED",5,272
68,"POPU.TRE","Slow_A",6,672
68,"POPU.TRE","Slow_B",7,1425
68,"POPU.TRE","Sng_Stem",8,132
68,"POPU.TRE","Sng_Oth",9,48
68,"POPU.TRE","Extra",10,0
8,"QUER.RUB","VF_A",1,188
8,"QUER.RUB","VF_B",2,16
8,"QUER.RUB","Fast_A",3,10
8,"QUER.RUB","Fast_B",4,12
8,"QUER.RUB","MED",5,0
8,"QUER.RUB","Slow_A",6,208
8,"QUER.RUB","Slow_B",7,313
8,"QUER.RUB","Sng_Stem",8,0
8,"QUER.RUB","Sng_Oth",9,0
8,"QUER.RUB","Extra",10,0
9,"QUER.RUB","VF_A",1,144
9,"QUER.RUB","VF_B",2,13
9,"QUER.RUB","Fast_A",3,8
9,"QUER.RUB","Fast_B",4,10
9,"QUER.RUB","MED",5,0
9,"QUER.RUB","Slow_A",6,164
9,"QUER.RUB","Slow_B",7,256
9,"QUER.RUB","Sng_Stem",8,0
9,"QUER.RUB","Sng_Oth",9,0
9,"QUER.RUB","Extra",10,0
16,"QUER.RUB","VF_A",1,65
16,"QUER.RUB","VF_B",2,4
16,"QUER.RUB","Fast_A",3,194
16,"QUER.RUB","Fast_B",4,10
16,"QUER.RUB","MED",5,274
16,"QUER.RUB","Slow_A",6,1024
16,"QUER.RUB","Slow_B",7,1995
16,"QUER.RUB","Sng_Stem",8,194
16,"QUER.RUB","Sng_Oth",9,106
16,"QUER.RUB","Extra",10,0
17,"QUER.RUB","VF_A",1,114
17,"QUER.RUB","VF_B",2,8
17,"QUER.RUB","Fast_A",3,262
17,"QUER.RUB","Fast_B",4,12
17,"QUER.RUB","MED",5,378
17,"QUER.RUB","Slow_A",6,1272
17,"QUER.RUB","Slow_B",7,2378
17,"QUER.RUB","Sng_Stem",8,278
17,"QUER.RUB","Sng_Oth",9,149
17,"QUER.RUB","Extra",10,0
58,"QUER.RUB","VF_A",1,64
58,"QUER.RUB","VF_B",2,4
58,"QUER.RUB","Fast_A",3,200
58,"QUER.RUB","Fast_B",4,9
58,"QUER.RUB","MED",5,475
58,"QUER.RUB","Slow_A",6,1143
58,"QUER.RUB","Slow_B",7,2256
58,"QUER.RUB","Sng_Stem",8,359
58,"QUER.RUB","Sng_Oth",9,89
58,"QUER.RUB","Extra",10,0
59,"QUER.RUB","VF_A",1,64
59,"QUER.RUB","VF_B",2,4
59,"QUER.RUB","Fast_A",3,247
59,"QUER.RUB","Fast_B",4,10
59,"QUER.RUB","MED",5,584
59,"QUER.RUB","Slow_A",6,1581
59,"QUER.RUB","Slow_B",7,3086
59,"QUER.RUB","Sng_Stem",8,415
59,"QUER.RUB","Sng_Oth",9,97
59,"QUER.RUB","Extra",10,0
65,"QUER.RUB","VF_A",1,27
65,"QUER.RUB","VF_B",2,1
65,"QUER.RUB","Fast_A",3,175
65,"QUER.RUB","Fast_B",4,6
65,"QUER.RUB","MED",5,176
65,"QUER.RUB","Slow_A",6,741
65,"QUER.RUB","Slow_B",7,1506
65,"QUER.RUB","Sng_Stem",8,93
65,"QUER.RUB","Sng_Oth",9,54
65,"QUER.RUB","Extra",10,0
66,"QUER.RUB","VF_A",1,25
66,"QUER.RUB","VF_B",2,1
66,"QUER.RUB","Fast_A",3,157
66,"QUER.RUB","Fast_B",4,5
66,"QUER.RUB","MED",5,169
66,"QUER.RUB","Slow_A",6,753
66,"QUER.RUB","Slow_B",7,1547
66,"QUER.RUB","Sng_Stem",8,72
66,"QUER.RUB","Sng_Oth",9,51
66,"QUER.RUB","Extra",10,0
67,"QUER.RUB","VF_A",1,25
67,"QUER.RUB","VF_B",2,2
67,"QUER.RUB","Fast_A",3,52
67,"QUER.RUB","Fast_B",4,3
67,"QUER.RUB","MED",5,152
67,"QUER.RUB","Slow_A",6,510
67,"QUER.RUB","Slow_B",7,1198
67,"QUER.RUB","Sng_Stem",8,32
67,"QUER.RUB","Sng_Oth",9,15
67,"QUER.RUB","Extra",10,0
68,"QUER.RUB","VF_A",1,5
68,"QUER.RUB","VF_B",2,0
68,"QUER.RUB","Fast_A",3,65
68,"QUER.RUB","Fast_B",4,2
68,"QUER.RUB","MED",5,110
68,"QUER.RUB","Slow_A",6,590
68,"QUER.RUB","Slow_B",7,1303
68,"QUER.RUB","Sng_Stem",8,26
68,"QUER.RUB","Sng_Oth",9,17
68,"QUER.RUB","Extra",10,0
8,"THUJ.SPP.ALL","VF_A",1,0
8,"THUJ.SPP.ALL","VF_B",2,0
8,"THUJ.SPP.ALL","Fast_A",3,0
8,"THUJ.SPP.ALL","Fast_B",4,0
8,"THUJ.SPP.ALL","MED",5,0
8,"THUJ.SPP.ALL","Slow_A",6,0
8,"THUJ.SPP.ALL","Slow_B",7,0
8,"THUJ.SPP.ALL","Sng_Stem",8,0
8,"THUJ.SPP.ALL","Sng_Oth",9,0
8,"THUJ.SPP.ALL","Extra",10,0
9,"THUJ.SPP.ALL","VF_A",1,0
9,"THUJ.SPP.ALL","VF_B",2,0
9,"THUJ.SPP.ALL","Fast_A",3,0
9,"THUJ.SPP.ALL","Fast_B",4,0
9,"THUJ.SPP.ALL","MED",5,0
9,"THUJ.SPP.ALL","Slow_A",6,0
9,"THUJ.SPP.ALL","Slow_B",7,0
9,"THUJ.SPP.ALL","Sng_Stem",8,0
9,"THUJ.SPP.ALL","Sng_Oth",9,0
9,"THUJ.SPP.ALL","Extra",10,0
16,"THUJ.SPP.ALL","VF_A",1,75
16,"THUJ.SPP.ALL","VF_B",2,9
16,"THUJ.SPP.ALL","Fast_A",3,104
16,"THUJ.SPP.ALL","Fast_B",4,13
16,"THUJ.SPP.ALL","MED",5,292
16,"THUJ.SPP.ALL","Slow_A",6,680
16,"THUJ.SPP.ALL","Slow_B",7,1438
16,"THUJ.SPP.ALL","Sng_Stem",8,237
16,"THUJ.SPP.ALL","Sng_Oth",9,49
16,"THUJ.SPP.ALL","Extra",10,0
17,"THUJ.SPP.ALL","VF_A",1,81
17,"THUJ.SPP.ALL","VF_B",2,10
17,"THUJ.SPP.ALL","Fast_A",3,145
17,"THUJ.SPP.ALL","Fast_B",4,16
17,"THUJ.SPP.ALL","MED",5,327
17,"THUJ.SPP.ALL","Slow_A",6,834
17,"THUJ.SPP.ALL","Slow_B",7,1754
17,"THUJ.SPP.ALL","Sng_Stem",8,302
17,"THUJ.SPP.ALL","Sng_Oth",9,73
17,"THUJ.SPP.ALL","Extra",10,0
58,"THUJ.SPP.ALL","VF_A",1,38
58,"THUJ.SPP.ALL","VF_B",2,10
58,"THUJ.SPP.ALL","Fast_A",3,104
58,"THUJ.SPP.ALL","Fast_B",4,18
58,"THUJ.SPP.ALL","MED",5,250
58,"THUJ.SPP.ALL","Slow_A",6,624
58,"THUJ.SPP.ALL","Slow_B",7,1466
58,"THUJ.SPP.ALL","Sng_Stem",8,184
58,"THUJ.SPP.ALL","Sng_Oth",9,42
58,"THUJ.SPP.ALL","Extra",10,0
59,"THUJ.SPP.ALL","VF_A",1,41
59,"THUJ.SPP.ALL","VF_B",2,10
59,"THUJ.SPP.ALL","Fast_A",3,97
59,"THUJ.SPP.ALL","Fast_B",4,19
59,"THUJ.SPP.ALL","MED",5,160
59,"THUJ.SPP.ALL","Slow_A",6,588
59,"THUJ.SPP.ALL","Slow_B",7,1405
59,"THUJ.SPP.ALL","Sng_Stem",8,137
59,"THUJ.SPP.ALL","Sng_Oth",9,38
59,"THUJ.SPP.ALL","Extra",10,0
65,"THUJ.SPP.ALL","VF_A",1,36
65,"THUJ.SPP.ALL","VF_B",2,8
65,"THUJ.SPP.ALL","Fast_A",3,85
65,"THUJ.SPP.ALL","Fast_B",4,17
65,"THUJ.SPP.ALL","MED",5,319
65,"THUJ.SPP.ALL","Slow_A",6,595
65,"THUJ.SPP.ALL","Slow_B",7,1396
65,"THUJ.SPP.ALL","Sng_Stem",8,196
65,"THUJ.SPP.ALL","Sng_Oth",9,31
65,"THUJ.SPP.ALL","Extra",10,0
66,"THUJ.SPP.ALL","VF_A",1,41
66,"THUJ.SPP.ALL","VF_B",2,9
66,"THUJ.SPP.ALL","Fast_A",3,84
66,"THUJ.SPP.ALL","Fast_B",4,17
66,"THUJ.SPP.ALL","MED",5,294
66,"THUJ.SPP.ALL","Slow_A",6,610
66,"THUJ.SPP.ALL","Slow_B",7,1420
66,"THUJ.SPP.ALL","Sng_Stem",8,187
66,"THUJ.SPP.ALL","Sng_Oth",9,30
66,"THUJ.SPP.ALL","Extra",10,0
67,"THUJ.SPP.ALL","VF_A",1,35
67,"THUJ.SPP.ALL","VF_B",2,8
67,"THUJ.SPP.ALL","Fast_A",3,92
67,"THUJ.SPP.ALL","Fast_B",4,18
67,"THUJ.SPP.ALL","MED",5,473
67,"THUJ.SPP.ALL","Slow_A",6,806
67,"THUJ.SPP.ALL","Slow_B",7,1869
67,"THUJ.SPP.ALL","Sng_Stem",8,265
67,"THUJ.SPP.ALL","Sng_Oth",9,32
67,"THUJ.SPP.ALL","Extra",10,0
68,"THUJ.SPP.ALL","VF_A",1,37
68,"THUJ.SPP.ALL","VF_B",2,7
68,"THUJ.SPP.ALL","Fast_A",3,72
68,"THUJ.SPP.ALL","Fast_B",4,14
68,"THUJ.SPP.ALL","MED",5,324
68,"THUJ.SPP.ALL","Slow_A",6,582
68,"THUJ.SPP.ALL","Slow_B",7,1322
68,"THUJ.SPP.ALL","Sng_Stem",8,190
68,"THUJ.SPP.ALL","Sng_Oth",9,25
68,"THUJ.SPP.ALL","Extra",10,0
8,"TSUG.CAN","VF_A",1,0
8,"TSUG.CAN","VF_B",2,0
8,"TSUG.CAN","Fast_A",3,0
8,"TSUG.CAN","Fast_B",4,0
8,"TSUG.CAN","MED",5,0
8,"TSUG.CAN","Slow_A",6,0
8,"TSUG.CAN","Slow_B",7,0
8,"TSUG.CAN","Sng_Stem",8,0
8,"TSUG.CAN","Sng_Oth",9,0
8,"TSUG.CAN","Extra",10,0
9,"TSUG.CAN","VF_A",1,0
9,"TSUG.CAN","VF_B",2,0
9,"TSUG.CAN","Fast_A",3,0
9,"TSUG.CAN","Fast_B",4,0
9,"TSUG.CAN","MED",5,0
9,"TSUG.CAN","Slow_A",6,0
9,"TSUG.CAN","Slow_B",7,0
9,"TSUG.CAN","Sng_Stem",8,0
9,"TSUG.CAN","Sng_Oth",9,0
9,"TSUG.CAN","Extra",10,0
16,"TSUG.CAN","VF_A",1,43
16,"TSUG.CAN","VF_B",2,7
16,"TSUG.CAN","Fast_A",3,82
16,"TSUG.CAN","Fast_B",4,16
16,"TSUG.CAN","MED",5,546
16,"TSUG.CAN","Slow_A",6,873
16,"TSUG.CAN","Slow_B",7,1974
16,"TSUG.CAN","Sng_Stem",8,322
16,"TSUG.CAN","Sng_Oth",9,33
16,"TSUG.CAN","Extra",10,0
17,"TSUG.CAN","VF_A",1,46
17,"TSUG.CAN","VF_B",2,7
17,"TSUG.CAN","Fast_A",3,84
17,"TSUG.CAN","Fast_B",4,16
17,"TSUG.CAN","MED",5,628
17,"TSUG.CAN","Slow_A",6,958
17,"TSUG.CAN","Slow_B",7,2196
17,"TSUG.CAN","Sng_Stem",8,361
17,"TSUG.CAN","Sng_Oth",9,34
17,"TSUG.CAN","Extra",10,0
58,"TSUG.CAN","VF_A",1,24
58,"TSUG.CAN","VF_B",2,5
58,"TSUG.CAN","Fast_A",3,71
58,"TSUG.CAN","Fast_B",4,14
58,"TSUG.CAN","MED",5,853
58,"TSUG.CAN","Slow_A",6,1070
58,"TSUG.CAN","Slow_B",7,2612
58,"TSUG.CAN","Sng_Stem",8,360
58,"TSUG.CAN","Sng_Oth",9,26
58,"TSUG.CAN","Extra",10,0
59,"TSUG.CAN","VF_A",1,31
59,"TSUG.CAN","VF_B",2,8
59,"TSUG.CAN","Fast_A",3,97
59,"TSUG.CAN","Fast_B",4,18
59,"TSUG.CAN","MED",5,665
59,"TSUG.CAN","Slow_A",6,1059
59,"TSUG.CAN","Slow_B",7,2529
59,"TSUG.CAN","Sng_Stem",8,322
59,"TSUG.CAN","Sng_Oth",9,36
59,"TSUG.CAN","Extra",10,0
65,"TSUG.CAN","VF_A",1,28
65,"TSUG.CAN","VF_B",2,7
65,"TSUG.CAN","Fast_A",3,98
65,"TSUG.CAN","Fast_B",4,21
65,"TSUG.CAN","MED",5,684
65,"TSUG.CAN","Slow_A",6,990
65,"TSUG.CAN","Slow_B",7,2366
65,"TSUG.CAN","Sng_Stem",8,361
65,"TSUG.CAN","Sng_Oth",9,31
65,"TSUG.CAN","Extra",10,0
66,"TSUG.CAN","VF_A",1,28
66,"TSUG.CAN","VF_B",2,7
66,"TSUG.CAN","Fast_A",3,104
66,"TSUG.CAN","Fast_B",4,23
66,"TSUG.CAN","MED",5,727
66,"TSUG.CAN","Slow_A",6,1143
66,"TSUG.CAN","Slow_B",7,2709
66,"TSUG.CAN","Sng_Stem",8,379
66,"TSUG.CAN","Sng_Oth",9,32
66,"TSUG.CAN","Extra",10,0
67,"TSUG.CAN","VF_A",1,30
67,"TSUG.CAN","VF_B",2,6
67,"TSUG.CAN","Fast_A",3,96
67,"TSUG.CAN","Fast_B",4,18
67,"TSUG.CAN","MED",5,746
67,"TSUG.CAN","Slow_A",6,1031
67,"TSUG.CAN","Slow_B",7,2423
67,"TSUG.CAN","Sng_Stem",8,390
67,"TSUG.CAN","Sng_Oth",9,33
67,"TSUG.CAN","Extra",10,0
68,"TSUG.CAN","VF_A",1,26
68,"TSUG.CAN","VF_B",2,7
68,"TSUG.CAN","Fast_A",3,94
68,"TSUG.CAN","Fast_B",4,21
68,"TSUG.CAN","MED",5,668
68,"TSUG.CAN","Slow_A",6,1078
68,"TSUG.CAN","Slow_B",7,2615
68,"TSUG.CAN","Sng_Stem",8,350
68,"TSUG.CAN","Sng_Oth",9,31
68,"TSUG.CAN","Extra",10,0
